name;z3-4.12.1-runtime;z3-4.12.1-result;cvc5-1.0.5-runtime;cvc5-1.0.5-result;z3-noodler-3f6d642-runtime;z3-noodler-3f6d642-result;z3-noodler-97c3742-runtime;z3-noodler-97c3742-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-59658f7-runtime;z3-noodler-59658f7-result;z3-noodler-e8a4269-runtime;z3-noodler-e8a4269-result;z3-noodler-daa40de-runtime;z3-noodler-daa40de-result;z3-noodler-5f32279-runtime;z3-noodler-5f32279-result;z3strRE-nomem-runtime;z3strRE-nomem-result;z3str4-nomem-runtime;z3str4-nomem-result;z3-noodler-a245669-1623fa1-runtime;z3-noodler-a245669-1623fa1-result;z3-noodler-1137899-1623fa1-runtime;z3-noodler-1137899-1623fa1-result;z3-noodler-896d1fe-1623fa1-runtime;z3-noodler-896d1fe-1623fa1-result;z3-noodler-d1676a5-8781b7d-runtime;z3-noodler-d1676a5-8781b7d-result;z3-noodler-d1676a5-8781b7d-nielsen-runtime;z3-noodler-d1676a5-8781b7d-nielsen-result;ostrich-1.3-runtime;ostrich-1.3-result;z3-noodler-49295a5-8781b7d-runtime;z3-noodler-49295a5-8781b7d-result;z3-4.12.2-nomem-runtime;z3-4.12.2-nomem-result;z3-noodler-loop-13af422-5fa5ea0-runtime;z3-noodler-loop-13af422-5fa5ea0-result;z3-noodler-13af422-5fa5ea0-runtime;z3-noodler-13af422-5fa5ea0-result;z3-noodler-0808a69-2f0ef53-runtime;z3-noodler-0808a69-2f0ef53-result;z3-noodler-80384c0-2f0ef53-runtime;z3-noodler-80384c0-2f0ef53-result;z3-noodler-160d1e6-2f0ef53-runtime;z3-noodler-160d1e6-2f0ef53-result;z3-noodler-d83b1b9-937bee4-runtime;z3-noodler-d83b1b9-937bee4-result;z3-noodler-d83b1b9-2f0ef53-runtime;z3-noodler-d83b1b9-2f0ef53-result;z3-noodler-loop-d785e77-2f0ef53-runtime;z3-noodler-loop-d785e77-2f0ef53-result;z3-noodler-loop-cdfb4b2-2f0ef53-runtime;z3-noodler-loop-cdfb4b2-2f0ef53-result;z3-noodler-loop-1a1ac35-2f0ef53-runtime;z3-noodler-loop-1a1ac35-2f0ef53-result;z3-noodler-loop-mem-runtime;z3-noodler-loop-mem-result;z3-noodler-9f3dc69-2f0ef53-runtime;z3-noodler-9f3dc69-2f0ef53-result;z3-noodler-cad7f0d-8ba88ce-runtime;z3-noodler-cad7f0d-8ba88ce-result;cvc5-1.0.8-runtime;cvc5-1.0.8-result;z3-noodler-381ffd1-2f0ef53-runtime;z3-noodler-381ffd1-2f0ef53-result;z3-noodler-nielsen-0746e08-8ba88ce-runtime;z3-noodler-nielsen-0746e08-8ba88ce-result;ostrich-70d01e2d2-runtime;ostrich-70d01e2d2-result;z3-4.12.2-runtime;z3-4.12.2-result;z3str4-runtime;z3str4-result;z3strRE-runtime;z3strRE-result;z3-trau-1.1-runtime;z3-trau-1.1-result;z3-noodler-63aa361-8ba88ce-runtime;z3-noodler-63aa361-8ba88ce-result;z3-noodler-underapprox-24f1374-2f0ef53-runtime;z3-noodler-underapprox-24f1374-2f0ef53-result;z3-noodler-underapprox-ab28d76-2f0ef53-runtime;z3-noodler-underapprox-ab28d76-2f0ef53-result;z3-noodler-de48d5f-40ca1cd-runtime;z3-noodler-de48d5f-40ca1cd-result;z3-noodler-cf573c7-40ca1cd-runtime;z3-noodler-cf573c7-40ca1cd-result;z3-noodler-a0e3745-8ba88ce-runtime;z3-noodler-a0e3745-8ba88ce-result;z3-noodler-0ae38ae-40ca1cd-runtime;z3-noodler-0ae38ae-40ca1cd-result;z3-noodler-1ba1904-40ca1cd-runtime;z3-noodler-1ba1904-40ca1cd-result;z3-noodler-f211b89-7831cdc-runtime;z3-noodler-f211b89-7831cdc-result;z3-noodler-f211b89-bb85433-runtime;z3-noodler-f211b89-bb85433-result;z3-noodler-9f5e602-199b36d-runtime;z3-noodler-9f5e602-199b36d-result;ostrich-70d01e2d2-parikh-runtime;ostrich-70d01e2d2-parikh-result;z3-noodler-3d46a25-bc88653-runtime;z3-noodler-3d46a25-bc88653-result;z3-noodler-1482571-a57f582-runtime;z3-noodler-1482571-a57f582-result;z3-noodler-fb9e188-a57f582-runtime;z3-noodler-fb9e188-a57f582-result;z3-noodler-feada45-a57f582-runtime;z3-noodler-feada45-a57f582-result;z3-noodler-e77bfb4-387babd-runtime;z3-noodler-e77bfb4-387babd-result;z3-noodler-482f3c0-387babd-runtime;z3-noodler-482f3c0-387babd-result;z3-noodler-8de5f2c-387babd-runtime;z3-noodler-8de5f2c-387babd-result;z3-noodler-147a0e0-fb6e2b1-runtime;z3-noodler-147a0e0-fb6e2b1-result;z3-noodler-34ea542-2cddb2f-runtime;z3-noodler-34ea542-2cddb2f-result
../formulae/QF_SLIA/2018-Kepler/quad-073-4-1-sat.smt2;0.05; sat;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.18; sat;0.3; sat;0.03; sat;0.04; sat;0.02; sat;TO;TO;0.01; sat;TO;TO;TO;TO;0.04; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; sat;TO;TO;0.05; sat;0.3; sat;0.17; sat;0.09; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;0.03; sat;0.04; sat;0.03; sat;0.05; sat;0.02; sat;TO;TO;TO;TO;0.02; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.0; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-158-4-4-unsat.smt2;0.02; unsat;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.0; unsat;0.96; unsat;0.25; unsat;0.23; unsat;0.23; unsat;TO;TO;0.16; unsat;2.61; unsat;TO;TO;0.02; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;0.18; unsat;3.51; unsat;0.02; unsat;0.91; unsat;0.01; unsat;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.2; unsat;0.2; unsat;0.19; unsat;0.19; unsat;0.2; unsat;0.19; unsat;TO;TO;6.84; unsat;0.02; unsat;0.14; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-282-5-4-unsat.smt2;0.01; unsat;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;0.96; unsat;0.04; unsat;0.03; unsat;0.04; unsat;TO;TO;0.02; unsat;2.3; unsat;TO;TO;0.02; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.02; unsat;ERR;ERR;0.03; unsat;4.27; unsat;0.04; unsat;0.91; unsat;0.01; unsat;0.04; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.02; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.04; unsat;TO;TO;7.08; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-153-4-4-sat.smt2;0.07; sat;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.25; sat;0.08; sat;0.16; sat;0.17; sat;0.19; sat;TO;TO;0.09; sat;TO;TO;TO;TO;0.09; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.12; sat;TO;TO;0.07; sat;0.08; sat;0.27; sat;0.08; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.1; sat;0.1; sat;0.11; sat;0.1; sat;0.12; sat;0.12; sat;TO;TO;TO;TO;0.01; sat;0.05; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-299-6-3-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;10.28; sat;1.29; sat;1.39; sat;1.46; sat;TO;TO;0.89; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.92; sat;TO;TO;TO;TO;10.43; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.97; sat;0.93; sat;1.02; sat;0.93; sat;0.93; sat;1.01; sat;TO;TO;TO;TO;0.38; sat;0.62; sat;0.36; sat;0.35; sat;0.49; sat;0.37; sat;0.37; sat;0.39; sat;0.36; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-008-2-unsat.smt2;0.01; unsat;0.01; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;0.01; unsat;0.04; unsat;0.02; unsat;0.04; unsat;TO;TO;0.01; unsat;2.09; unsat;TO;TO;0.01; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;0.03; unsat;2.98; unsat;0.01; unsat;0.01; unsat;0.0; unsat;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.05; unsat;TO;TO;3.74; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-076-4-2-unsat.smt2;TO;TO;0.02; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.98; unsat;0.03; unsat;0.04; unsat;0.03; unsat;TO;TO;0.02; unsat;2.76; unsat;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;TO;TO;0.03; unsat;3.77; unsat;TO;TO;1.0; unsat;0.05; unsat;0.06; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.03; unsat;TO;TO;6.42; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-108-4-3-unsat.smt2;TO;TO;0.04; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;5.39; unknown;TO;TO;TO;TO;0.29; unsat;0.29; unsat;TO;TO;0.17; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.02; unsat;ERR;ERR;0.23; unsat;TO;TO;TO;TO;TO;TO;5.52; unknown;0.06; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.21; unsat;0.23; unsat;0.21; unsat;0.2; unsat;0.25; unsat;0.28; unsat;ERR;ERR;5.62; unsat;0.07; unsat;0.11; unsat;0.07; unsat;0.07; unsat;0.07; unsat;0.08; unsat;0.1; unsat;0.07; unsat;0.11; unsat
../formulae/QF_SLIA/2018-Kepler/quad-262-5-1-unsat.smt2;TO;TO;0.0; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.05; unsat;0.01; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.04; unsat;0.03; unsat;0.05; unsat;0.03; unsat;0.03; unsat;ERR;ERR;5.79; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-050-3-7-unsat.smt2;TO;TO;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.12; unsat;0.13; unsat;0.13; unsat;TO;TO;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.02; unsat;ERR;ERR;0.09; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.09; unsat;0.1; unsat;0.08; unsat;0.04; unsat;0.05; unsat;0.04; unsat;ERR;ERR;6.44; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-040-3-3-unsat.smt2;TO;TO;0.01; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;0.03; unsat;0.02; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;0.0; unsat;TO;TO;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;ERR;ERR;TO;TO;TO;TO;ERR;ERR;0.02; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.04; unsat;ERR;ERR;4.91; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-054-3-7-unsat.smt2;TO;TO;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.09; unsat;0.09; unsat;0.05; unsat;TO;TO;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.06; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.06; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.06; unsat;0.06; unsat;0.06; unsat;0.02; unsat;0.02; unsat;0.05; unsat;ERR;ERR;6.1; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.0; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-233-6-1-sat.smt2;0.08; sat;0.05; sat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.29; sat;0.24; sat;0.02; sat;0.03; sat;0.06; sat;TO;TO;0.02; sat;4.27; sat;TO;TO;0.03; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;TO;TO;0.03; sat;6.27; sat;0.06; sat;0.26; sat;0.24; sat;0.38; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;0.05; sat;0.03; sat;0.04; sat;0.02; sat;0.03; sat;TO;TO;11.92; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.0; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-178-4-3-unsat.smt2;0.03; unsat;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;0.96; unsat;0.06; unsat;0.09; unsat;0.11; unsat;TO;TO;0.05; unsat;2.3; unsat;TO;TO;0.01; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;ERR;ERR;0.02; unsat;TO;TO;0.06; unsat;3.47; unsat;0.03; unsat;0.9; unsat;0.0; unsat;0.03; unsat;ERR;ERR;TO;TO;TO;TO;ERR;ERR;0.05; unsat;0.07; unsat;0.08; unsat;0.06; unsat;0.08; unsat;0.1; unsat;TO;TO;7.05; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.05; unsat
../formulae/QF_SLIA/2018-Kepler/quad-218-5-2-unsat.smt2;TO;TO;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;0.04; unsat;0.04; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.03; unsat;0.04; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.03; unsat;TO;TO;5.69; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-143-4-3-sat.smt2;0.08; sat;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.22; sat;0.04; sat;0.06; sat;0.04; sat;0.05; sat;TO;TO;0.02; sat;TO;TO;TO;TO;0.07; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.05; sat;TO;TO;0.11; sat;0.06; sat;0.2; sat;0.35; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;0.03; sat;0.04; sat;0.03; sat;0.02; sat;0.03; sat;TO;TO;TO;TO;0.02; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-294-6-2-unsat.smt2;0.01; unsat;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.0; unsat;0.95; unsat;0.04; unsat;0.06; unsat;0.07; unsat;TO;TO;0.02; unsat;2.51; unsat;TO;TO;0.02; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.05; unsat;3.96; unsat;0.04; unsat;0.91; unsat;0.01; unsat;0.04; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.06; unsat;0.05; unsat;TO;TO;7.99; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-288-6-1-unsat.smt2;TO;TO;0.0; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;0.05; unsat;0.04; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.0; unsat;TO;TO;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.05; unsat;TO;TO;6.24; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-170-4-2-unsat.smt2;0.01; unsat;0.01; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;0.95; unsat;0.05; unsat;0.06; unsat;0.03; unsat;TO;TO;0.02; unsat;2.51; unsat;TO;TO;0.02; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.02; unsat;ERR;ERR;0.05; unsat;3.23; unsat;0.03; unsat;0.92; unsat;0.01; unsat;0.06; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.03; unsat;0.04; unsat;0.06; unsat;0.03; unsat;0.04; unsat;ERR;ERR;4.48; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-144-4-3-unsat.smt2;0.02; unsat;0.02; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.0; unsat;0.94; unsat;0.02; unsat;0.04; unsat;0.04; unsat;TO;TO;0.02; unsat;2.55; unsat;TO;TO;0.02; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.02; unsat;3.78; unsat;0.04; unsat;0.89; unsat;0.01; unsat;5.76; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.03; unsat;ERR;ERR;6.64; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-258-4-4-unsat.smt2;TO;TO;0.04; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;0.04; unsat;0.03; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.05; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.03; unsat;TO;TO;6.41; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.0; unsat
../formulae/QF_SLIA/2018-Kepler/quad-253-4-4-sat.smt2;0.04; sat;0.05; sat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.33; sat;0.35; sat;0.32; sat;0.37; sat;TO;TO;0.16; sat;4.72; sat;TO;TO;0.02; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; sat;TO;TO;0.21; sat;7.2; sat;0.05; sat;0.34; sat;TO;TO;1.0; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.21; sat;0.18; sat;0.17; sat;0.2; sat;0.2; sat;0.17; sat;TO;TO;13.25; sat;0.01; sat;0.14; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-190-4-4-unsat.smt2;TO;TO;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.26; unsat;0.26; unsat;0.28; unsat;TO;TO;0.15; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.19; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.22; unsat;0.16; unsat;0.18; unsat;0.17; unsat;0.18; unsat;0.2; unsat;ERR;ERR;5.54; unsat;0.01; unsat;0.12; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-170-4-2-unsat.smt2;TO;TO;0.01; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.06; unsat;0.05; unsat;0.03; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.05; unsat;0.03; unsat;0.03; unsat;0.05; unsat;0.05; unsat;0.04; unsat;ERR;ERR;5.39; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
