name;cvc5-1.0.5-runtime;cvc5-1.0.5-result;z3-4.12.1-runtime;z3-4.12.1-result;z3-noodler-c0f3244-runtime;z3-noodler-c0f3244-result;z3-noodler-f19ef57-runtime;z3-noodler-f19ef57-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-59658f7-runtime;z3-noodler-59658f7-result;z3-noodler-e8a4269-runtime;z3-noodler-e8a4269-result;z3-noodler-daa40de-runtime;z3-noodler-daa40de-result;z3-noodler-5f32279-runtime;z3-noodler-5f32279-result;z3strRE-nomem-runtime;z3strRE-nomem-result;z3str4-nomem-runtime;z3str4-nomem-result;z3-noodler-d1676a5-8781b7d-runtime;z3-noodler-d1676a5-8781b7d-result;ostrich-1.3-runtime;ostrich-1.3-result;z3-noodler-49295a5-8781b7d-runtime;z3-noodler-49295a5-8781b7d-result;z3-4.12.2-nomem-runtime;z3-4.12.2-nomem-result;z3-noodler-loop-13af422-5fa5ea0-runtime;z3-noodler-loop-13af422-5fa5ea0-result;z3-noodler-13af422-5fa5ea0-runtime;z3-noodler-13af422-5fa5ea0-result;z3-noodler-0808a69-2f0ef53-runtime;z3-noodler-0808a69-2f0ef53-result;z3-noodler-80384c0-2f0ef53-runtime;z3-noodler-80384c0-2f0ef53-result;z3-noodler-160d1e6-2f0ef53-runtime;z3-noodler-160d1e6-2f0ef53-result;z3-noodler-d83b1b9-937bee4-runtime;z3-noodler-d83b1b9-937bee4-result;z3-noodler-d83b1b9-2f0ef53-runtime;z3-noodler-d83b1b9-2f0ef53-result;z3-noodler-loop-d785e77-2f0ef53-runtime;z3-noodler-loop-d785e77-2f0ef53-result;z3-noodler-loop-cdfb4b2-2f0ef53-runtime;z3-noodler-loop-cdfb4b2-2f0ef53-result;z3-noodler-loop-1a1ac35-2f0ef53-runtime;z3-noodler-loop-1a1ac35-2f0ef53-result;z3-noodler-loop-mem-runtime;z3-noodler-loop-mem-result;z3-noodler-9f3dc69-2f0ef53-runtime;z3-noodler-9f3dc69-2f0ef53-result;z3-noodler-cad7f0d-8ba88ce-runtime;z3-noodler-cad7f0d-8ba88ce-result;cvc5-1.0.8-runtime;cvc5-1.0.8-result;z3-noodler-381ffd1-2f0ef53-runtime;z3-noodler-381ffd1-2f0ef53-result;z3-noodler-nielsen-0746e08-8ba88ce-runtime;z3-noodler-nielsen-0746e08-8ba88ce-result;ostrich-70d01e2d2-runtime;ostrich-70d01e2d2-result;z3-4.12.2-runtime;z3-4.12.2-result;z3str4-runtime;z3str4-result;z3strRE-runtime;z3strRE-result;z3-trau-1.1-runtime;z3-trau-1.1-result;z3-noodler-63aa361-8ba88ce-runtime;z3-noodler-63aa361-8ba88ce-result;z3-noodler-underapprox-24f1374-2f0ef53-runtime;z3-noodler-underapprox-24f1374-2f0ef53-result;z3-noodler-underapprox-ab28d76-2f0ef53-runtime;z3-noodler-underapprox-ab28d76-2f0ef53-result;z3-noodler-de48d5f-40ca1cd-runtime;z3-noodler-de48d5f-40ca1cd-result;z3-noodler-cf573c7-40ca1cd-runtime;z3-noodler-cf573c7-40ca1cd-result;z3-noodler-a0e3745-8ba88ce-runtime;z3-noodler-a0e3745-8ba88ce-result;z3-noodler-0ae38ae-40ca1cd-runtime;z3-noodler-0ae38ae-40ca1cd-result;z3-noodler-1ba1904-40ca1cd-runtime;z3-noodler-1ba1904-40ca1cd-result;z3-noodler-f211b89-7831cdc-runtime;z3-noodler-f211b89-7831cdc-result;z3-noodler-f211b89-bb85433-runtime;z3-noodler-f211b89-bb85433-result;z3-noodler-9f5e602-199b36d-runtime;z3-noodler-9f5e602-199b36d-result;ostrich-70d01e2d2-parikh-runtime;ostrich-70d01e2d2-parikh-result;z3-noodler-b0a2716-bc88653-runtime;z3-noodler-b0a2716-bc88653-result;z3-noodler-1482571-a57f582-runtime;z3-noodler-1482571-a57f582-result;z3-noodler-fb9e188-a57f582-runtime;z3-noodler-fb9e188-a57f582-result;z3-noodler-feada45-a57f582-runtime;z3-noodler-feada45-a57f582-result;z3-noodler-e77bfb4-387babd-runtime;z3-noodler-e77bfb4-387babd-result;z3-noodler-482f3c0-387babd-runtime;z3-noodler-482f3c0-387babd-result;z3-noodler-8de5f2c-387babd-runtime;z3-noodler-8de5f2c-387babd-result;z3-noodler-147a0e0-fb6e2b1-runtime;z3-noodler-147a0e0-fb6e2b1-result;z3-noodler-34ea542-2cddb2f-runtime;z3-noodler-34ea542-2cddb2f-result;cvc5-1.1.1-runtime;cvc5-1.1.1-result;z3-noodler-1c65ad6-2cddb2f-runtime;z3-noodler-1c65ad6-2cddb2f-result;z3-4.12.5-runtime;z3-4.12.5-result;z3-noodler-7421e81-2cddb2f-runtime;z3-noodler-7421e81-2cddb2f-result;z3-noodler-4ece46d-2cddb2f-runtime;z3-noodler-4ece46d-2cddb2f-result;z3-noodler-624cfbe-2cddb2f-runtime;z3-noodler-624cfbe-2cddb2f-result;z3-noodler-a89cf58-2cddb2f-runtime;z3-noodler-a89cf58-2cddb2f-result;z3-noodler-c69c980-2cddb2f-runtime;z3-noodler-c69c980-2cddb2f-result;z3-noodler-1174fd1-2cddb2f-runtime;z3-noodler-1174fd1-2cddb2f-result;z3-noodler-bdb7f83-2cddb2f-runtime;z3-noodler-bdb7f83-2cddb2f-result;z3-noodler-d47dd71-2cddb2f-runtime;z3-noodler-d47dd71-2cddb2f-result;z3-noodler-a0d4232-2cddb2f-runtime;z3-noodler-a0d4232-2cddb2f-result;z3-noodler-9d9fdac-2cddb2f-runtime;z3-noodler-9d9fdac-2cddb2f-result;z3-noodler-bdc5b2c-2cddb2f-runtime;z3-noodler-bdc5b2c-2cddb2f-result;z3-noodler-bee36a1-2cddb2f-runtime;z3-noodler-bee36a1-2cddb2f-result;z3-noodler-1a3c655-2cddb2f-runtime;z3-noodler-1a3c655-2cddb2f-result;z3-noodler-005708c-2cddb2f-runtime;z3-noodler-005708c-2cddb2f-result;z3-noodler-789525b-2cddb2f-runtime;z3-noodler-789525b-2cddb2f-result;z3-noodler-77f7c04-2cddb2f-runtime;z3-noodler-77f7c04-2cddb2f-result
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all85.smt2;0.05; unsat;0.02; unsat;0.02; unknown;0.02; unsat;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.0; unknown;0.01; unsat;0.02; unknown;1.96; unsat;0.01; unknown;0.02; unsat;0.01; unknown;0.01; unknown;0.03; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.04; unknown;0.03; unknown;0.01; unknown;0.03; unknown;0.03; unsat;0.02; unknown;0.04; unknown;2.8; unsat;0.04; unsat;0.01; unsat;0.01; unknown;ERR;ERR;0.03; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.03; unsat;3.62; unsat;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; str.replace_re_all is not supported;0.01; unsat;0.01; unknown;0.01; unsat;0.01; unknown;0.0; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all13.smt2;0.04; unsat;0.03; unsat;0.03; unknown;0.03; unsat;0.03; unknown;0.04; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.0; unknown;1.99; unsat;0.01; unknown;0.01; unsat;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.02; unsat;0.02; unknown;0.02; unknown;2.09; unsat;0.04; unsat;0.01; unknown;0.01; unknown;ERR;ERR;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.01; unknown;0.04; unknown;0.03; unknown;0.03; unknown;0.02; unsat;4.25; unsat;0.02; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; str.replace_re_all is not supported;0.0; unsat;0.01; unknown;0.01; unsat;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all70.smt2;1.38; unsat;0.61; unsat;0.01; unknown;ERR;ERR;0.03; unknown;0.02; unknown;0.03; unknown;0.05; unknown;0.03; unknown;0.01; unknown;1.01; unknown;0.03; unknown;25.66; unsat;0.01; unknown;0.82; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.04; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.86; unsat;0.03; unknown;0.02; unknown;22.28; unsat;0.6; unsat;1.01; unknown;0.01; unknown;ERR;ERR;0.03; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.03; unknown;0.03; unknown;0.02; unknown;ERR;ERR;27.41; unsat;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; str.replace_re_all is not supported;1.21; unsat;0.01; unknown;0.38; unsat;0.02; unknown;0.02; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all52.smt2;0.01; sat;0.03; unknown;0.03; unknown;ERR;ERR;0.02; unknown;0.03; unknown;0.03; unknown;0.03; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.02; unknown;28.86; sat;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.03; sat;0.02; unknown;0.02; unknown;12.43; sat;0.01; unknown;0.03; unknown;0.02; unknown;ERR;ERR;0.03; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.03; unknown;ERR;ERR;18.22; sat;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; str.replace_re_all is not supported;0.01; sat;0.0; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.0; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all100.smt2;0.04; sat;0.03; unknown;0.03; unknown;ERR;ERR;0.02; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.04; unknown;0.0; unknown;0.01; unknown;0.03; unknown;4.19; sat;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.03; sat;0.01; unknown;0.02; unknown;3.57; sat;0.02; unknown;0.02; unknown;0.01; unknown;ERR;ERR;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.04; unknown;0.02; unknown;0.04; unknown;0.03; unknown;0.02; unknown;ERR;ERR;10.63; sat;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; str.replace_re_all is not supported;0.01; sat;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all88.smt2;TO;TO;TO;TO;0.04; unknown;ERR;ERR;0.04; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.18; unknown;0.04; unknown;TO;TO;0.01; unknown;0.1; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.04; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;TO;TO;0.03; unknown;0.02; unknown;TO;TO;0.11; unknown;0.12; unknown;0.01; unknown;ERR;ERR;0.03; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.04; unknown;0.04; unknown;0.04; unknown;0.02; unknown;ERR;ERR;TO;TO;0.02; unknown;0.01; unknown;0.0; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; str.replace_re_all is not supported;TO;TO;0.02; unknown;TO;TO;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all108.smt2;0.09; unsat;0.04; unsat;0.03; unknown;0.02; unsat;0.03; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.04; unknown;5.25; unsat;0.02; unknown;0.02; unsat;0.01; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.07; unsat;0.03; unknown;0.02; unknown;5.35; unsat;0.03; unsat;0.01; unknown;0.02; unknown;ERR;ERR;0.04; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.04; unsat;17.83; unsat;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; str.replace_re_all is not supported;0.02; unsat;0.02; unknown;0.02; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all20.smt2;0.06; unsat;0.02; unsat;0.02; unknown;0.03; unsat;0.04; unknown;0.03; unknown;0.02; unknown;0.04; unknown;0.02; unknown;0.02; unknown;0.0; unknown;0.04; unknown;5.65; unsat;0.01; unknown;0.03; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.04; unsat;0.02; unknown;0.03; unknown;7.54; unsat;0.05; unsat;0.01; unknown;0.01; unknown;ERR;ERR;0.04; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.01; unknown;0.04; unknown;0.05; unknown;0.02; unknown;0.03; unsat;21.82; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; str.replace_re_all is not supported;0.01; unsat;0.02; unknown;0.02; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.02; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all41.smt2;0.46; sat;0.05; unknown;0.03; unknown;ERR;ERR;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;2.06; unknown;0.03; unknown;327.22; (error \\\"No full model is available\\\");0.01; unknown;0.03; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.42; sat;0.03; unknown;0.03; unknown;TO;TO;0.04; unknown;2.16; unknown;0.01; unknown;ERR;ERR;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.03; unknown;ERR;ERR;TO;TO;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; str.replace_re_all is not supported;0.26; sat;0.01; unknown;0.03; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.02; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all11.smt2;0.02; sat;0.04; unknown;0.02; unknown;ERR;ERR;0.04; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.0; unknown;0.03; unknown;TO;TO;0.02; unknown;0.02; unknown;0.02; unknown;0.0; unknown;0.04; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.03; sat;0.01; unknown;0.02; unknown;ERR;ERR;0.03; unknown;0.0; unknown;0.01; unknown;ERR;ERR;0.03; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.04; unknown;0.02; unknown;ERR;ERR;ERR;ERR;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; str.replace_all is not supported;0.01; sat;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.0; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all1.smt2;0.06; unsat;0.04; unsat;0.02; unknown;ERR;ERR;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.0; unknown;0.43; unsat;0.02; unknown;25.62; unsat;0.01; unknown;0.09; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.06; unsat;0.01; unknown;0.04; unknown;28.61; unsat;0.12; unsat;0.41; unsat;0.01; unknown;ERR;ERR;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.02; unknown;ERR;ERR;25.57; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.02; unknown;0.01; str.replace_re_all is not supported;0.02; unsat;0.01; unknown;0.06; unsat;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.02; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all23.smt2;0.02; unsat;0.04; unsat;0.03; unknown;0.02; unsat;0.03; unknown;0.04; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unsat;0.03; unknown;2.27; unsat;0.01; unknown;0.02; unsat;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.03; unsat;0.02; unknown;0.03; unknown;2.9; unsat;0.05; unsat;0.02; unsat;0.01; unknown;ERR;ERR;0.03; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.04; unknown;0.01; unknown;0.04; unknown;0.03; unknown;0.03; unknown;0.03; unsat;5.44; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; str.replace_re_all is not supported;0.0; unsat;0.02; unknown;0.01; unsat;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all6.smt2;0.13; sat;0.99; unknown;0.02; unknown;ERR;ERR;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.03; unknown;TO;TO;0.01; unknown;1.28; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.1; sat;0.01; unknown;0.01; unknown;12.77; sat;0.93; unknown;0.02; unknown;0.0; unknown;ERR;ERR;0.03; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.02; unknown;ERR;ERR;TO;TO;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; str.replace_re_all is not supported;0.03; sat;0.01; unknown;0.97; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all86.smt2;0.04; unsat;0.05; unsat;0.03; unknown;0.04; unsat;0.04; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.04; unknown;0.01; unsat;0.03; unsat;0.04; unknown;5.2; unsat;0.02; unknown;0.04; unsat;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.04; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.04; unknown;0.06; unsat;0.03; unknown;0.03; unknown;5.52; unsat;0.07; unsat;0.05; unsat;0.0; unsat;ERR;ERR;0.02; unknown;0.03; unknown;0.03; unknown;0.03; unknown;0.01; unknown;0.03; unknown;0.03; unknown;0.03; unknown;0.04; unknown;0.02; unknown;0.02; unsat;18.75; unsat;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.01; str.replace_re_all is not supported;0.02; unsat;0.02; unknown;0.03; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all27.smt2;0.06; sat;0.1; unknown;0.03; unknown;ERR;ERR;0.01; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.02; unknown;8.07; sat;0.0; unknown;0.56; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.08; sat;0.03; unknown;0.03; unknown;8.72; sat;0.59; unknown;0.01; unknown;0.01; unknown;ERR;ERR;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.04; unknown;ERR;ERR;12.3; sat;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; str.replace_re_all is not supported;0.02; sat;0.0; unknown;0.17; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/lan-rep-all/lan_replace_all107.smt2;0.01; unsat;0.05; unsat;0.01; unknown;0.03; unsat;0.03; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;2.55; unsat;0.0; unknown;0.01; unsat;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.05; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.02; unsat;0.01; unknown;0.02; unknown;3.79; unsat;0.03; unsat;0.0; unknown;0.0; unknown;ERR;ERR;0.03; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unsat;10.24; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.0; str.replace_re_all is not supported;0.0; unsat;0.01; unknown;0.01; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.0; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown
