name;cvc5-runtime;cvc5-result;z3-runtime;z3-result;z3-noodler-c0f3244-runtime;z3-noodler-c0f3244-result;z3-noodler-f19ef57-runtime;z3-noodler-f19ef57-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-c7c4418-runtime;z3-noodler-c7c4418-result;z3-noodler-b688a34-runtime;z3-noodler-b688a34-result;z3-noodler-97447b0-runtime;z3-noodler-97447b0-result
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-022-unsat-fuzz-translate-multiply.smt2;0.05; unsat;0.04; unsat;0.02; unknown;0.01; unknown;0.03; unknown;0.03; unknown;0.03; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-020-translate-translate-graft.smt2;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.03; sat;0.04; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-028-unsat-reverse-translate.smt2;0.03; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-fuzz-translate-translate.smt2;0.0; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-003-graft-translate-translate.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-026-reverse-reverse-multiply.smt2;TO;TO;0.05; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-042-reverse-translate-multiply.smt2;0.01; sat;0.03; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-fuzz-rotate-multiply.smt2;0.0; sat;0.03; sat;0.01; sat;0.01; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-006-translate-graft.smt2;0.0; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-006-fuzz-translate-multiply.smt2;0.0; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.01; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-018-graft-fuzz.smt2;0.04; unsat;0.01; unsat;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-020-fuzz-fuzz-graft.smt2;0.01; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-031-fuzz-fuzz-fuzz.smt2;0.01; sat;0.05; sat;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.01; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-034-rotate-translate-graft.smt2;0.0; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.04; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-031-translate-graft-graft.smt2;0.02; sat;0.01; sat;0.02; sat;0.04; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-027-rotate-translate-translate.smt2;0.03; sat;0.03; sat;0.04; sat;0.03; sat;0.02; sat;0.04; sat;0.04; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-020-fuzz-graft.smt2;0.05; unsat;0.03; unsat;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-042-reverse-graft-multiply.smt2;0.02; unsat;0.02; unsat;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-019-unsat-translate-translate-fuzz.smt2;0.01; unsat;0.02; unsat;0.02; unknown;0.03; unknown;0.0; unknown;0.03; unknown;0.05; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-044-reverse-fuzz-translate.smt2;0.05; sat;0.02; sat;0.04; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-001-multiply-translate.smt2;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-019-unsat-translate-multiply-fuzz.smt2;0.03; unsat;0.03; unsat;0.02; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.02; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-024-multiply-fuzz-translate.smt2;0.01; sat;0.03; sat;0.02; sat;0.04; sat;0.03; sat;0.04; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-024-reverse-reverse.smt2;0.0; sat;0.01; sat;0.03; sat;0.02; sat;0.01; sat;0.03; sat;0.01; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-024-reverse-translate-multiply.smt2;0.0; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-015-translate-fuzz-reverse.smt2;0.01; unsat;0.01; unsat;TO;TO;0.04; unsat;0.02; unsat;TO;TO;TO;TO;TO;TO
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-graft-fuzz-rotate.smt2;TO;TO;TO;TO;0.04; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.04; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-005-unsat-graft-translate-graft.smt2;0.01; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-007-unsat-rotate-translate-multiply.smt2;0.02; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-004-unsat-reverse-graft-translate.smt2;0.0; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-reverse-translate-fuzz.smt2;0.0; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-034-fuzz-translate-fuzz.smt2;0.02; unsat;0.03; unsat;0.03; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-reverse-fuzz-translate.smt2;TO;TO;TO;TO;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.04; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-028-unsat-rotate-reverse-translate.smt2;0.01; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-016-multiply-translate.smt2;0.07; sat;0.06; sat;0.04; sat;0.01; sat;0.04; sat;0.02; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-018-translate-graft-rotate.smt2;0.0; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-012-unsat-rotate-reverse-fuzz.smt2;0.05; unsat;0.04; unsat;0.01; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-011-unsat-translate-fuzz-rotate.smt2;0.05; unsat;0.04; unsat;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-002-unsat-fuzz-rotate.smt2;0.0; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.04; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-043-graft-translate-graft.smt2;0.0; unsat;0.0; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.05; unsat;0.04; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-021-reverse-translate-fuzz.smt2;0.05; unsat;0.04; unsat;0.04; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-002-unsat-fuzz-fuzz-translate.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-027-translate-fuzz-multiply.smt2;0.0; unsat;0.02; unsat;0.03; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.04; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-002-unsat-rotate-fuzz-translate.smt2;0.01; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-004-unsat-fuzz-fuzz-rotate.smt2;0.01; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-027-rotate-translate.smt2;0.03; sat;0.03; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-027-fuzz-translate-translate.smt2;0.01; sat;0.03; sat;0.03; sat;0.01; sat;0.02; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-049-multiply-fuzz-fuzz.smt2;0.35; sat;0.04; sat;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.04; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-018-graft-translate-fuzz.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.04; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-010-graft-reverse-fuzz.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-010-fuzz-rotate-translate.smt2;0.01; unsat;0.04; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-016-translate-multiply-translate.smt2;0.06; sat;0.09; sat;0.03; sat;0.02; sat;0.02; sat;0.05; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-015-rotate-translate-reverse.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.03; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-027-graft-translate-multiply.smt2;0.0; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-044-rotate-reverse-rotate.smt2;0.04; sat;0.03; sat;0.04; sat;0.03; sat;0.02; sat;0.02; sat;0.05; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-034-multiply-fuzz-multiply.smt2;0.05; unsat;0.03; unsat;0.01; unknown;0.04; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-reverse-translate-fuzz.smt2;0.01; unsat;0.03; unsat;0.02; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-042-graft-rotate-rotate.smt2;0.0; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.01; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-023-rotate-multiply-graft.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-002-unsat-rotate-reverse-translate.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.04; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-005-unsat-reverse-translate-fuzz.smt2;0.0; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.04; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-019-unsat-translate-translate.smt2;0.03; unsat;0.03; unsat;TO;TO;0.01; unsat;0.04; unsat;TO;TO;TO;TO;TO;TO
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-reverse-fuzz-graft.smt2;0.0; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-translate-graft-translate.smt2;0.0; sat;0.03; sat;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-042-rotate-rotate-reverse.smt2;0.0; unsat;0.01; unsat;0.04; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-002-unsat-translate-graft-translate.smt2;0.01; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-001-rotate-rotate-fuzz.smt2;0.0; sat;0.01; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-009-rotate-rotate-translate.smt2;0.05; sat;0.06; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-018-multiply-multiply-translate.smt2;0.01; sat;0.05; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-046-unsat-rotate-multiply-fuzz.smt2;0.0; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-027-fuzz-translate-graft.smt2;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-027-translate-fuzz.smt2;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-003-translate-multiply-fuzz.smt2;0.01; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-001-rotate-translate-graft.smt2;0.01; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-034-fuzz-reverse-reverse.smt2;0.02; unsat;0.03; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.03; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-006-multiply-translate.smt2;0.0; sat;0.01; sat;0.03; sat;0.04; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-008-rotate-reverse-fuzz.smt2;0.01; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-028-unsat-fuzz-translate-translate.smt2;0.01; unsat;0.04; unsat;0.03; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.03; unknown;0.04; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-042-rotate-translate.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.04; unsat;0.04; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-042-fuzz-fuzz-graft.smt2;0.0; unsat;0.02; unsat;0.04; unknown;0.02; unknown;0.03; unknown;0.04; unknown;0.03; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-013-graft-translate-translate.smt2;0.01; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.04; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-reverse-fuzz-rotate.smt2;TO;TO;TO;TO;0.04; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.01; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-046-unsat-multiply-rotate-fuzz.smt2;0.0; sat;0.03; sat;0.03; unknown;0.03; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-042-multiply-fuzz-rotate.smt2;0.01; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-027-multiply-fuzz-fuzz.smt2;0.03; sat;0.03; sat;0.02; sat;0.04; sat;0.01; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-041-unsat-reverse-graft-translate.smt2;0.01; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-010-graft-multiply-multiply.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.01; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-001-translate-reverse.smt2;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-011-unsat-graft-rotate-graft.smt2;0.01; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-014-fuzz-reverse-translate.smt2;0.07; unsat;0.03; unsat;0.02; unknown;0.03; unknown;0.01; unknown;0.04; unknown;0.03; unknown;0.04; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-025-multiply-rotate-translate.smt2;0.09; sat;0.06; sat;0.04; sat;0.02; sat;0.02; sat;0.04; sat;0.05; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-022-unsat-rotate-graft-graft.smt2;0.01; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat;0.01; sat;0.03; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-022-unsat-translate-multiply-multiply.smt2;0.06; unsat;0.05; unsat;TO;TO;0.02; unsat;0.02; unsat;TO;TO;TO;TO;TO;TO
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-013-translate-rotate-fuzz.smt2;0.01; unsat;0.04; unsat;TO;TO;ERR;ERR;ERR;ERR;0.03; unsat;0.05; sat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-005-unsat-translate-fuzz-rotate.smt2;0.0; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-025-fuzz-fuzz-fuzz.smt2;0.05; unsat;0.04; unsat;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.01; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-019-unsat-multiply-fuzz.smt2;0.03; unsat;0.03; unsat;0.03; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-006-rotate-fuzz-rotate.smt2;0.0; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-042-translate-rotate-translate.smt2;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-034-fuzz-fuzz-graft.smt2;0.0; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.03; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-021-rotate-fuzz-translate.smt2;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-041-unsat-fuzz-fuzz.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.04; unsat;0.04; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-010-rotate-rotate-graft.smt2;0.01; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-046-unsat-translate-translate-translate.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-015-multiply-fuzz-multiply.smt2;0.07; unsat;0.03; unsat;0.03; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.03; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-035-multiply-multiply-fuzz.smt2;0.01; sat;0.03; sat;0.02; sat;0.02; sat;0.01; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-034-translate-reverse-rotate.smt2;0.03; unsat;0.02; unsat;TO;TO;0.03; unsat;0.02; unsat;TO;TO;TO;TO;TO;TO
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-013-graft-fuzz-reverse.smt2;0.0; unsat;0.03; unsat;0.03; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.03; unknown;0.04; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-026-graft-reverse-reverse.smt2;0.02; sat;0.03; sat;0.04; sat;0.03; sat;0.03; sat;0.03; sat;0.06; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-021-fuzz-rotate-multiply.smt2;0.23; unsat;0.05; unsat;0.02; unknown;0.03; unknown;0.01; unknown;0.04; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-023-translate-multiply.smt2;0.01; sat;0.03; sat;0.04; sat;0.02; sat;0.03; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-026-fuzz-translate-rotate.smt2;0.04; sat;0.01; sat;0.02; unknown;0.04; unknown;0.03; unknown;0.03; unknown;0.03; unknown;0.01; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-050-fuzz.smt2;TO;TO;TO;TO;0.02; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.04; unknown;0.01; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-021-reverse-rotate.smt2;0.01; sat;0.03; sat;0.04; sat;0.02; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-001-graft-graft-fuzz.smt2;0.01; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.01; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-001-rotate-fuzz-reverse.smt2;0.01; sat;0.03; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat
